,0,1,2
4649,RT jjonqins You hate him enough to actually make a hate page Lol if you hate him why bother making acc Thats effort  httpstco,😀  😑,3.0
4651,RT ELavarin_28 They hate too see you doing better,😑,0.0
4652,tomwarren hate,😑,0.0
4653,Why am I like this I literally fucking hate myself,😑,0.0
4654,I HATE EVERYTHING BUT BROKEBACK MOUNTAIN,😑,0.0
4655,When I do my launch at hablet since you guys have an AG tribute Will I still get support No hate x,😑,0.0
4656,callmebecks Lets go off the grid like the M Knight movie THE VILLAGE with all the other writers who hate Trump amp what he stands for,😑,0.0
4657,RT ksxms_ I hate people that cant carry on a damn conversation your Lol and yeah arent cuttin it for me,😑,0.0
4659,ALDUBSaveTheLolas  httpstcoisAw9BpjXj,😑,0.0
4660,THE CAPTION LMFAO httpstcoLsGVVnyVdn,😑,0.0
4661,I used to hate aris but as yrs pass by im starting to realize na nireready pala nila tayo to wait on people we love httpstcoW5gtoK93Ah,😑,0.0
4662,This y I hate the bus,😑,0.0
4665,I will love  even in hatei wanna httpstcoD000jiplEk,😑,0.0
4666,Oh irrigation irritation This lovehate relationship is not a healthy one Flushing troublesome heads LLBGC httpstco8plj1qNRV8,😑,0.0
4667,i hate this bitch the caption  httpstco1vT2xyyK6g,😑,0.0
4669,Psalms 1013,😑,0.0
4670,RT MaryJChan I hate when short dudes try to dance with me Like what am I supposed to do with you twerk on your chest Tallgirlprobl,😑,0.0
4671,Hate six weeks holidays when I live in a street with about a million kids the screaming just isnt necessary,😑,0.0
4673,I hate people commanding me and I hate this work,😑,0.0
4677,Well that happens to me recently,😑,0.0
4678,RT VenikaN Clones694 I hate you,😑,0.0
4679,I HATE U I LOVE U I HATE THAT I LOVE U httpstcoH2cGamBkHT,😑,0.0
4680,RT lgbtqnation Hate group leader claims Republican Party formed to fight gay marriage httpstcoARmOani6Hf,😑,0.0
4681,RT BrianWudyka I hate having I wake up early and not having anyone to talk to,😑,0.0
4682,Hate the lonely mess Ive become,😑,0.0
4684,why do I hate the idea of being free,😑,0.0
4685,I hate to say it but Michael Moore has a point To beat Trump people of conscience must vote for Hillary DNCinPHL httpstcoKeEwEAccaA,😑,0.0
4687,Love when you have the chance to stay in bedhate when your bladder is full and makes your ass get up anyway,😑,0.0
4688,I hate being the fifth wheel w my family,😑,0.0
4690,I hate people who only sharpen their own beauty without any awareness Intelligence is everything,😑,0.0
4691,RT CycleForward I liked a YouTube video httpstcoAP3yncbXZL Bernie Voters HATE Hillary,😑,0.0
4692,ashlEE2Es_DUH Mondays are back to work I hate em Love the selfie bae,😑,0.0
4693,LRT LMAAAAAAAO I HATE IT,😑,0.0
4694,RT holyhaIe the person who made the account should have known it would start drama and be full of hatewhat else would an exposing acc,😑,0.0
4695,I fucking hate where I live this is ridiculous httpstcoh78sC4vSaN,😑,0.0
4697,RT bwslack_ theres no time for hate in this world,😑,0.0
4698,RT YourPalRoss The Bachelor is a show about a man dating multiple women at once that is watched by women who hate men who date multiple w,😑,0.0
4706, being pushed around,😑,0.0
4707,aIIisonsreed because i hate stydia and my fav shows atm are fdtd aos the100 tsc sense8 and game of thrones,😑,0.0
4708,If you hate me so much then leave the house,😑,0.0
4709,Oh yall had 4 weeks of work ae  Why they hate me I only get 3,😭  😑,-4.0
4710,MinjaLovesMz right amp im aware amp spoke on it several times  I know she is getting hate amp being sent  emojis  I just found out a couple,😑,0.0
4711,FUCK OFF oh my GOD I literally hate this Fuck netanyahu and fuck aid Its ALL MILITARY httpstcoXrHSvfXB0m,😑,0.0
4713,BOY NIGGAZ ABOUT TO HATE ME,😑,0.0
4714,Paige is such a kind loving character I dont understand why people hate her,😑,0.0
4715,I hate the Ferry bc people dont know how to walk and they smell,😑,0.0
4716,RT Dimitriaaaa Yes yo httpstcovK3yD0Q3T4,😑,0.0
4717,do u not hate it when youre literally running out of everything in your make up collection need new everything,😑,0.0
4718,RT girlmsgs why I hate boys in 4 screenshots httptcoLk8Xm0bDn1,😑,0.0
4719,Please get my homie out hate that this happened  httpstco9FvjXFUGNa,😑,0.0
4720,RT NekTooRuthless_ When that hate dont work they start telling lies,😑,0.0
4721,I hate hearing about animals that dont have a home  I just want to adopt them all,😑,0.0
4724,RT LINZZWILEY jade and kennedy httpstcoi0jjNAa4oE,😑,0.0
4727,I hate it when I dont doublecheck my tweets for spelling errors and then I just look like an idiot,😑,0.0
4728,I bet you still HATE me,😑,0.0
4731,Wont those grumps who hate contests be pleased Ive nothing to enter t,😑,0.0
4733,RT TheFliteCast Can we get Benjamin Percy to take over Arrow on the CW Seriously DCRebirth GreenArrow httpstcoGlYoqwjmB0,😑,0.0
4734,RT beaufilms Heath Ledger as Patrick Verona in 10 Things I Hate About You httpstcoDiNBiYDux9,😑,0.0
4765,RT AnnnaPiersonnn I hate when I go to reply to someone on snapchat amp another person snaps me amp I end up sending it to the wrong person,😑,0.0
4766,RT ZackMorrisTbh I hate it when teachers say From all this talking I assume youre done From all this complaining I assume youre si,😑,0.0
4767,I hate her  httpstcojDxFRrxx4N,😑,0.0
4768,In a love hate relationship with everything,😑,0.0
4769,RT Korsoto Im not pleased with my haircut I hate it I want to buzz my head,😑,0.0
4770,Five 5 Reasons Why You Hate Your Job And Three Things You Must Consider Before Quitting  Solomons Treasures httpstcobpVYnMJ7Fe,😑,0.0
4773,me in tears i hate this fuckign family,😑,0.0
4774,RT missskaaaayy I absolutely hate when people do not respect relationships Like who are you lol,😑,0.0
4775,RT adariuslemons Yes I flipped please dont hate me but at end of day the grind dont stop I appreciate all the schools recruiting me but,😑,0.0
4776,Hate Ate Eight Plates Mate Shayte,😑,0.0
4777,RulejunAlviar hate u,😒 😑,-2.0
4778,i hate going to the mall,😑,0.0
4779,OnceToldByLic__ HeyAprill Hows that selfhateLmaooooooo Im not a Black Woman,😑,0.0
4780,FulghamRachel hahaha I hate you so much but thanks,😂 ️ 😑,4.0
4783,I hate to look into your eyes and see an ounce of pain,😑,0.0
4784,I hate when ppl say men are dogs bc dogs are extremely loyal and will never leave you,😑,0.0
4786,sixft9fella noooope I hate it,😑,0.0
4787,talitubie annmoens2 EindhovenHolly Voltaire would be expelled for violating the hate speech codes,😑,0.0
4788,Yall hate Hotep Twitter but watch Boondocks a Hotep Cartoon,😑,0.0
4789,I hate mad ass miserable life bitches,😑,0.0
4790,youre the teacher that made me hate Geo,😑,0.0
4791,I hate having too wait another week for Power_STARZ,😑,0.0
4792,I hate talking in stores,😑,0.0
4793,Im starting to natrualy hate nigga BT Im a person with a sense of humor idnt think they all the same my choices just fucked up,😑,0.0
4798,Hate el neny but man gave us a breath of fresh air after Ramseys shithousery,😑,0.0
4799,RT BaldJesusFareal I hate feeling like Im rushing all the time I need a mental break,😑,0.0
4800,I just love the people around me but still they hate me Oh come on Be real with me Dont try me bitch,😑,0.0
4802,RT ThesePinoyWords I hate having feelings for you because I know youll never feel the same,😑,0.0
4803,Mann I just woke up pissed the fuck off  I hate ppl ghee and mfers bet not say shit else to me,😡 😑,-5.0
4804,If you dont sing along to Turn Me On by Kevin Little we arent friends and I probably hate you,😑,0.0
4805,I hate my sister laurenbeevorx from baby to old lady,😑,0.0
4806,I hate us lmao  httpstcopFnxrFcn9z,😂 😑,4.0
4807,OMG the hate that arteta is getting in Instagram,😭 😂 😑,0.0
4808,RT HugotDre I hate this feeling of not knowing what youre feeling,😑,0.0
4809,At the gate now barca airport is massive and shite and I hate it cant wait t see what creatures I end up sitting next to this time,😑,0.0
4810,RT iluvocho Lol I hate when girls stop messing around with my homies then wanna call me and bash them I swear its awkward af,😂  😑,4.0
4811,RT chornwolloms dont ask me why I hate men when all I have to do is show the amount of women all under 25 on my tl who relate to this,😑,0.0
4812,i hate how doctors offices make you show up early for appointments and then make you wait past your appointment time,😑,0.0
4816,I HATE HIM SJMDJRUR httpstcoWvMMZiN92J,😑,0.0
4819,Lesdoggg ok if those tweets inciting hate and racism are due to you being hacked why dont you just delete them cuz theyre still there smh,😑,0.0
4820,I hate Mondays but I love Money Pay day this week too,😑,0.0
4822,RT SageGohar123 TahaffuzeKhatme Nabuwwat amp Hate Crimes A Message By YounusAlGohar httpstcoGYVAxWB912  Ahmadi Ahmadiyya,😑,0.0
4823,how can u hate ron he is the sweetest lil dork ever httpstcosOCUMhfI3b,😑,0.0
4824,I cry about everything I hate that shi httpstcozcfuQkK0Ur,😑,0.0
4826,i hate mondays,😑,0.0
4827,i hate allergy season,😪 😑,0.0
4828,realDonaldTrump look at Love Trump Hate you sign above her head as her and Cain take stage Lmao,😑,0.0
4829,I hate NowThis,😑,0.0
4830,RT BreonaJai I hate when I pick up a cookie thinking its Chocolate chip and it ends up being Oatmeal Raisin,😫 😑,-2.0
4831,I hate when people come for my friends Especially the ones who never bother anyone Whats your purpose,😭  😑,-4.0
4832,RT BusterBeam httpstcoLYM2JQ5RPc pol would be a tiny group of insignificant shits even most other 4channers dismiss if media ignor,😑,0.0
4833,RT alexa_kalev hate people who show no effort,😑,0.0
4835,RT MrAlMubarak Love comes naturally Hate is learned It misleads distorts the truth amp erodes our sense of value Choose to spread love,😑,0.0
4836,RT lexipitkevits I hate when Im drinking something and the ice decides to crash into my face am I the only one with this problem,😑,0.0
4839,PushAwardsJaDines,😑,0.0
4840,estherthecutie_ I hate being like that because I think it must be annoying to have everyone beg but can you follow me please,😁 😑,-1.0
4841,Aldon Smith is an idiot Hate to see you black men throw away their life because theyre undisciplined,😑,0.0
4842,RT easepotter when you find another Harry Potter fan but they then say they hate ron httpstcozd5XD9wTHD,😑,0.0
4843,RT taybanta I hate when ppl think differently of me because of my siblings amp their mistakes,😑,0.0
4844,I really hate how Instagram doesnt display my posts in chronological order,😑,0.0
4845,Cant hate on Ronaldos athleticism Not one bit httpstco0II7vLmcA5,😑,0.0
4846,YOU ARE A GOAT FUCKER I hate goat fuckers,😑,0.0
4848,You are such a hate filled person its a little sad The misinterpret the Quran they share nothing with me  httpstcoYQlakWDCaf,😑,0.0
4849,Love infowars 1 of the ONLY trustworthy media outlets left NeverHillary DNCleaks BERNIE VOTERS HATE HILLARY httpstcoDJWZg44RLc,😑,0.0
4850,Hate the late shift,😑,0.0
4852,RT feeIinyou smile at people who hate you,😑,0.0
4859, DNCchecklist,😑,0.0
4860,RT DavidJBMiller When we hate someone different we are hating ourselves fhDavidChadwick httpstcosGOnYnBZKV lifelettercafe htt,😑,0.0
4861,race hate crimes in the uk httpstco2v6TCWCdUL,😑,0.0
4862,I hate you a lot  thanks b  httpstcoczrxDFnCnL,️  😑,0.0
4863,RT kkasandrxaa I hate boys  ariannaagee,😭 😂 😑,0.0
4864,Hate taking my pets to the vets breaks my heart when I can hear them crying in the car,😢 😑,-2.0
4865,Racist mercenary careerist louisemensch attempts to spread hate around the globe by insisting all killings due to MuslimsUnderestimates us,😑,0.0
4866,Dont come here though Cars traffic etc You will hate it  httpstcor4EuvHK07f,😑,0.0
4868,Wow Wyd httpstcosXHTzLEGci,😑,0.0
4869,I HATE SINBAD SO MUCHHHHFG HES NOT EVEN A LIKEABLE VILLAIN,😑,0.0
4870,RT mukeglory ARE YOU FUCKING KIDDING ME AHHSNEKWKW httpstcoR4pxf9Ig3W,😑,0.0
4871,RT shiellamazing For u people bashing ElisseJoson pls stop the hateI know we are entitled for our own opinions but sobra na kasi http,😢 😑,-2.0
4872,im 51 and done growing lmao httpstcobN5PqlO2Vw,😑,0.0
4873,RT haleylynne21 soooo tired I hate work,😑,0.0
4874,RT HeadphoneJones_ lovehate homeade porns cuz on one u might hear hubie brown in the back raving about pau gasols shooting percentage,😑,0.0
4875,I hate when ppl spam my IG pics like wtf iz you doing Now I gotta block you cause you doing the most,😑,0.0
4876,Hate waiting on trains Bored out of my skull,😑,0.0
4879,I hate work,😑,0.0
4880,RT Rosie_Fisher_ I fucking hate journals,😑,0.0
4881,I hate Sara I was turnt httpstcokyusMylT2o,😑,0.0
4884,RT IdMjones It has proven theres a pro WoodyGlazer stance amongst the fans today Managers hate long hauls but as long as it makes mon,😑,0.0
4886,Pokemydimplesx3 lmao I know I hate the heat but Ive enjoyed it so far,😑,0.0
4887,jovanmartins superprime8 hahaha KOVAN dont hate,😑,0.0
4888,RT MrBlack_Elite You can Hate Me Now,😑,0.0
4889,RT LabourAbuse Spoof accounts can lead to rash judgements which lead to more division amp hate Apologies need to come as quick https,😑,0.0
4890,I hate waking up late,😑,0.0
4894,RT WDFx2EU5 Hate crime investigated after paper calls Holocaust inflated httpstcoPVHP8fHTMW,😑,0.0
4896,I hate coming back to Oakville,😂 😑,4.0
4897,RT sosa_chris1 This why I hate sleeping early Bc Twitter gets lit smh,😑,0.0
4899,Bernie Voters HATE Hillary httpstco8pbE1sc8U9 via YouTube this makes me feel better about Trumps chances lol G15Tim,😑,0.0
4900,RT youngbabycoco hes an idiot amp I hate him but he protects me keeps me safe and doesnt let anyone hurt or come near me thats all I cou,😑,0.0
4901,I upset i eat and i hate it,😑,0.0
4903,geez i hate chores,😒 😑,-2.0
4904,HillaryClinton we are living hate and fear in EU httpstcoILQg1pJnv1,😑,0.0
4905,RT DaFlippaMan I Let Em Hate At The End Of The Day Ima Flex,😑,0.0
4906,RT BxpBo I hate texting,😑,0.0
4907,back to fever ugh hate it,😑,0.0
4908,I hate coming to Olive Garden at 1045,😑,0.0
4909,RT Tee__Aye I hate Mondays,😑,0.0
4910,realDonaldTrump at least the democratic convention will not be hate filled and dark,😑,0.0
4911,Hate being around people when Im sad or depressed because Ive gotta fake like Im happy,😑,0.0
4912,FirstKnivesClub I hate you,😑,0.0
4913,RT MollieMcilreavy Never even met Shannons boss and I fucking hate the bitch,😑,0.0
4914,RT _kiwi_ki dnt bitch ur better 4 it God is always watching  httpstcogOVuygK2c6,😑,0.0
4915,Bernie Voters HATE Hillary TCOT WakeUpAmerica PJNET httpstcoP2rlOU45ve,😑,0.0
4916,i hate u i love u,😑,0.0
