id	time	sentiment	tweet
2.49822670726767E+017	267125215	positive	@jessicaeven alright, ill go to ticketek tomorrow and sus it for you :)
2.53398572618375E+017	246955356	positive	Il Divo - Somewhere I am going to see them in Dubai Friday ,,love ,adore them  http://t.co/2tCCipOi
2.28594757667021E+017	22667866	positive	Hey LA music folks. You going to #HardSummer Aug 4&amp;5 #LosAngeles' Most Significant Music Festival. Go Destructo! http://t.co/cPfpESc5
2.32574698439987E+017	610157483	neutral	Cloud Computing and Big Data Strategy: In this CEO Power Panel at the 10th International Cloud Expo, moderated b... http://t.co/KD87pMPF
2.627252434608E+017	300784001	neutral	My team is pretty straight on both leagues. On the 2nd league my first 5 are Nash, Paul George, Melo, Randolph &amp; Bynum.
2.60140454220296E+017	28137909	neutral	@rob strong @charcyb Anyone thinking of going to Chesterfield next Saturday, Edgar Davids v Luis Boa-Morte!? @Patriciacross &amp; I may be there
2.56191730179772E+017	20196159	neutral	Derrick Williams and @gregstiemsma check in to tonight's game. Budinger with a long 2! #Twolves up 20-17 with seconds left in the 1st.
2.55706919187136E+017	343476079	neutral	Do you own a business in Bolder? Then you may want to participate in this pilot energy program that's part of a... http://t.co/rPSxzfcH
2.37365243653788E+017	396920899	positive	@piersmorgan Come on Pires! Enjoy the show! Shout out to people in the U.K. and Ireland wouldn't go astray! It's almost 3 am on a sunday!
2.64218217562661E+017	315593920	positive	Glad Martin showed up though. Hopefully it will work out in the long run. Get out there tomorrow night! #ThunderUp
2.64213831314715E+017	181381253	neutral	@Lauren_Cranford I walked out and had trina d/c her....I'll have to fill u in Saturday....I wrote a full pg progress note about it
2.60807368214987E+017	416363294	neutral	@DanicaPatrick  I just ran a marathon on Sunday with my hair bright pink for BCA! #BecauseICare
2.61633119080288E+017	221493565	positive	So its supposed to be in the 30s Sat night in Natchitoches!! @DeezyBaby504 @Smcclain11 better be lucky I love them!! #missyallboyz #itscold
2.64208953129447E+017	887708780	neutral	haha , am not going to volleyball tomorrow morning . #NeedMySleep
2.6114289129923E+017	37421901	neutral	Rafeef Ziadah is joining us at the Rich Mix alongside Mark Gonzales this Monday! http://t.co/ep9Q9pcM
2.5114336946253E+017	625190533	negative	I'm still obsessed with Werth...not on a Jeff Carter level more on a Ryan Lochte level. I think it may be sexual obsession
2.54699577515594E+017	75489344	positive	Just saw Won't Back Down the 2nd time! Wow! Viola Davis and Maggie Gyllenhaal are PHENOMENAL! Even better the 2nd time! Amazing cast too!!!
2.6410831384166E+017	171577231	neutral	I had to march to get MLK day as a recognized holiday in Greenville, mind you I 16yrs old when I did it!
2.63716508713234E+017	193180035	positive	If your in Huntsville that Halloween discount is valid in person jus hit me up &amp; you'll get it tomorrow
2.62559858535059E+017	289204052	neutral	What march just went through Bethnal green?
2.51518876863574E+017	387512937	neutral	Who's going to the game tomorrow at flowing wells high school? (: Marana v.s fw (: #homecoming
2.63061043666878E+017	359870591	neutral	Liverpool Football Club roll out the Red Carpet for the RNLI. Nov 30th. Joe Longthorne, Asa Murphy. Tickets 32.50. Send MSG for tickets.
2.58551120295772E+017	296302868	neutral	Sprint may not want to buy Clearwire after all http://t.co/KgmfEuXr #news #benefits #bloomberg #clearwire #future
2.61729915395793E+017	616770435	neutral	[INFO] EXO-M will fly to Nanjing tomorrow to attend Yangtze River Music Festival on the 28th (along with Super... http://t.co/hGsQyP8L
1.95768165089821E+017	47352060	neutral	FM Preview: West Ham United v Hull City 28 Apr 2012: FootyMad attempt to assist you with their form guide as Wes... http://t.co/KLS6srq9
2.63388362063352E+017	394421194	neutral	Im cuming back to Natchitoches Friday just to Vote
2.53188273017598E+017	281284219	positive	Come on out this Saturday and support us in the Semi-Finals round of the Battle of the EFFN Rock II Concert... http://t.co/wyl761wY
2.63489391522099E+017	603664905	negative	I miss Sarah G Live last Sunday. Will watch it later.
2.64249140211499E+017	72483670	positive	May have a man crush on Ace! Like how is someone just naturally tht sweet!    #HeHasFourBrot @ Laurel Tavern http://t.co/48FnU3Mz
2.63827162891698E+017	595864832	positive	i honestly cant wait to get out of greensboro with @HannaBananas94  tomorrow!
2.55546265419542E+017	617351282	neutral	Sitting in the sun reading Keith Richards 'Life'. The man has some stories! #rollingstones http://t.co/jES5HwQC
2.53732795439006E+017	212457855	positive	Practicing with Marana tomorrow, should be interesting, black pack all the way!
2.43206953835323E+017	31602130	positive	Looking forward to facing Ms. Allysin Kay this Saturday in Petrolia!! http://t.co/Z6CBqYp1  come check it out!
1.92573930609971E+017	203784444	neutral	Jenn's post below inspired me to find a few more pics of Alex at the Independent Spirit Awards this past February.... http://t.co/PSJWMBsj
2.55166704290771E+017	776477227	negative	The World Bank cut its economic growth forecasts for the East Asia and Pacific region on Monday and said there was a risk the slowdow...
2.1379549957102E+017	16426656	positive	Tonights Friday Family Movie Night is Journey 2, the Mysterious Island! Looks promising!
2.27281688227635E+017	157318608	neutral	#house #music #FB Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with some swe... http://t.co/Q82NnU6E
2.629921693742E+017	838254116	neutral	@Sandra_Lang92 Nope xDD I live in Moskau, and.... it's not so cold.... ^^ In Siberia, may be xD So... Whatever our governor?
2.62264391343411E+017	395136825	neutral	http://t.co/fxEHWuKG george harrison here comes the sun original
2.57098274408907E+017	281406742	negative	But then I don't get why EP kings are gonna play Super Rugby but they still playing kwi 1st Div.. Crusaders aint no Puma's just so they know
2.48636450214646E+017	373472330	positive	@annie_cutler Good luck tomorrow night. You'll be great.  Also, Samoas and Thin Mints = great way to warm up the crowd.  #Mmm  #SOCOMX
2.64169896861135E+017	18102027	neutral	Our coverage of Garner vs. Athens Drive beings tomorrow night at 6:30 on http://t.co/dBRkPMZV &amp; @tunein. Hope you'll join us!
2.6422135495238E+017	572941567	neutral	@TGood52 ima hit u up tomorrow.  Aye i still laugh at that ufc beer pong from u had in the garage at AZ lollll
2.60084346038391E+017	242525081	positive	I am squeeing at the latest BioShock Infinite trailer, it may usurp the original's place in my top 5 games ever. @IGLevine is a genius.
2.40513665525248E+017	556552816	positive	Mushu at The Hurricane wearing Tressa's rockstar bday foam guitar after our show last Saturday. We killed it http://t.co/hS178hfp
2.58436080972476E+017	282600116	negative	I don't give a Fuck though, it's all about #sockersweek #ChicagoMagicPSG Friday night Lights at Olympic Park
2.57049751772615E+017	236901564	negative	Rick Stein really is incredibly dull. Bring back kids' Saturday morning telly please. You know, with pop groups and stuff #sarurdaykitchen
2.6086273363175E+017	26941522	neutral	Anyone looking forward to Bioshock Infinite? Check out this new look at the game! http://t.co/hAvE8HIi
2.64132230627074E+017	562924070	positive	"@jenmorrisonlive Oh, are we gonna have any August &amp; Emma scene on ""Tallahassee""? Just a yes or no and I'll be happy (happier if it's a yes)!"
2.55782672662671E+017	15727981	neutral	PHOTOS: Rock Of Ages kicks off the 7th Season at the Adrienne Arsht Center @arshtcenter http://t.co/btD3cATy
2.61578117758476E+017	334954247	positive	Is that lady in the 1st scene of WANDERLUST w/ Jennifer Aniston &amp; Paul Rudd the lady from Mel's Diner? If so, I am so happy to see her.
2.63786247074496E+017	38798890	positive	Watching Freaky Friday again with Danica. #HernewFavoriteMovie Think 5 is too young to explain how good Lindsey Lohan had it before drugs?
2.56507179018908E+017	503369664	neutral	@lauryn_kennedy #idowhatican but tomorrow is just a quickish trip. The real shopping day with be at rosedale. #wewillmakeadate
2.47773299839496E+017	28286559	positive	Thanks for advising! RT@EllenBoBellen 1st formal chapter of the yr went well. Excited to be advising Beta Chi chp at University of Denver
2.45287776168341E+017	18713882	positive	@jhonnyC323 Destructo next thurs, free before 10:30, guest list. Let's go. CAUSE I CAN!! (it's 21+)
2.63514189149123E+017	243114909	neutral	@belluvaz on the 4th before u balik Melaka can meet kejap ah? :)
2.6105242670087E+017	901439814	positive	Tune in tomorrow for a brand new KENA PLUCK!!!! This one is good! Also, Michelle Chong brings 'Almost Famous' to the OSCARS!!!!!!!!!!!!!!!!!
2.57768291622347E+017	475880217	neutral	-Australia Test and ODI captain Michael Clarke at the launch of the international season in Sydney on Monday  http://t.co/2CnmqkP4
2.55965656061727E+017	386927851	neutral	Redbacks collapse against Tigers: Ricky Ponting and Luke Butterworth made Wednesday a tough day at the office for... http://t.co/gvPaacG5
2.34535951009972E+017	23378312	neutral	Explore the work of Jeff Carter - a writer, photographer, chronicler of life in the bush. Coming up on Artscape, Aug 14 http://t.co/Vrk9sUk2
2.58184298107126E+017	61108556	neutral	Wait--there's going to be an August: Osage County movie with Meryl Streep? Holy crap! http://t.co/5D24HGGC
2.64222400831447E+017	21794702	negative	This Olive Garden commercial is so stupid. Why would I want old pasta tomorrow?
2.58494820274827E+017	487463742	positive	Going to watch Connor run the 4x100m relay in State Athletics Championships at Olympic Park tomorrow. Wishing him luck!! #runforrestrun
2.64248063332331E+017	811894560	positive	I'm totally going to ace the SAT!! #justkidding #iwish
2.6286559287955E+017	36679450	positive	We're excited for Thursday's gadget equivalent to the Oscars - the Stuff Awards. See which gizmos made the shortlist... http://t.co/BArjKODi
2.49607041503621E+017	16124837	neutral	If the NHL lockout ended, Preds would have 2 road games 1st week in October (St. Louis - Oct 2nd &amp; Wash.- Oct 5th) according to the website.
2.49083580666499E+017	70342635	positive	On this night of fine footy finals for the NRL &amp; AFL, may I take a moment to say the first round of Super rugby is only 148 sleeps away :)
1.94518073594745E+017	370198672	neutral	"I may throw the illest ""Fade Route"" ....I should enter the NFL Combine, lol"
2.56812347878949E+017	787298834	positive	I like who I am now. Other people may not. I'm comfortable. I feel freer now. I don't want growing older to matter to me. - Meryl Streep
2.58963606132105E+017	201210726	positive	@gabrielmaturan5: Catch me on Sarah G Live this sunday!! Hehe Ingat guys! Goodnight! Love you!! :****
2.58611505292014E+017	338491274	neutral	TOM+LORENZO talk about the girls at ELLE's Women in Hollywood Celebration! Check out Viola Davis in RAOUL! http://t.co/S9fUYbab
2.36838723973677E+017	298159041	positive	Okay. My sister is freaking out because Allstar isn't playing at the Wildwood Show tomorrow LMFAOOOO!
2.45234086522806E+017	372017053	neutral	Allstar game weekend in Texas for the 21st bday.....oh yea
1.7942419516647E+017	16409993	positive	@sharmaro84 Sharon, Hi, you may be interested in this ----&gt; Jeff Timmons on Paul And Matty Show http://t.co/2bDUsbU0
2.45256662745752E+017	404057483	neutral	Another Estella video you may not have seen  http://t.co/BT0hHd9g
2.60933163377889E+017	19739530	neutral	If there were a category for best drunk acting in the Oscars, this 21st birthday girl might edge out Mary Elizabeth Winstead. #magicmike
2.5720207427253E+017	367127993	neutral	Which dj on the Star-lite line up is the host of BBC 1xtra's Tuesday night UKG show  a) Rampage....b) Jamie Duggan...c) Cameo
2.5758121408766E+017	20784101	neutral	The Oscars nominations are going to be announced on a Thursday, at 1.30 pm. I guess I'll have to be late for Math class... :D
2.54559475531403E+017	548945597	positive	Wifey &amp; Princess are going up to Granda's for thanksgiving today. I go Sunday. I think I'll watch Goon!
2.63368431582196E+017	701723088	positive	Can't wait to see @CherLloyd at the House of Blues September 18th! #Stoked
2.6325112559831E+017	44612140	neutral	Boarded up and Evacuated: Ritz Carlton at the Battery http://t.co/TfX4RAhI--stayed her with @JasmineAlexis for her 21st bday
2.41394053554528E+017	537497467	neutral	"Last licks for the #RedSox, coming up in the top of the 9th. ""Volare"" by the Gipsy Kings means it's Frieri time."
2.54979012210864E+017	46168683	neutral	2nd successive #WT20 winner against #Pakistan in the Semi-Finals has lost the Final
2.62372288865915E+017	71413288	negative	I just realized that Thalia is going to be tortured tomorrow for an hour lmao
2.64209817604866E+017	323860709	positive	I'm gonna just don it during school tomorrow. Math in TOK, History in Math and Bio, and Spanish during lunch. Yup that sounds about right.
2.59075271993463E+017	267202060	neutral	guys the Trayvon Martin case doesn't start til JUNE 10,TWENTY THIRTEEN!!! #STEEP #GRADUATION
2.30798210409587E+017	537886482	neutral	#GRASS/WOODS_FIRE - (Lawrence County) Bridgeport Fire dispatched to the 6th Curve into Petrolia (trust me, if you... http://t.co/OzPPvxap
2.62506045761528E+017	809218434	negative	'Saturday Kitchen' is on and it's Sunday. Mind = fucked.
2.49226530012668E+017	37784018	neutral	Stuffed Pork Chop dinner 5-8p Sat night at Eagles Club in Cedar Rapids..1735 11th Street NW. I'm guest bartending.I DON'T make fufu drinks!
